Country,City,AccentCity,Region,Population,Latitude,Longitude
us,nooksack salmon hatchery,Nooksack Salmon Hatchery,WA,,48.8972222,-122.1411111
us,outlook,Outlook,WA,,46.3313889,-120.0900000
us,port gamble,Port Gamble,WA,,47.8544444,-122.5825000
us,riverview,Riverview,WA,,46.2458333,-119.1666667
us,seatons grove,Seatons Grove,WA,,48.0238889,-118.9500000
us,south snohomish,South Snohomish,WA,,47.8991667,-122.1077778
us,tanner,Tanner,WA,,47.4755556,-121.7450000
us,utsalady,Utsalady,WA,,48.2519444,-122.4758333
us,wesley junction,Wesley Junction,WA,,46.4036111,-120.3375000
us,yeomalt,Yeomalt,WA,,47.6347222,-122.4927778
us,archer,Archer,WV,,39.5105556,-80.5952778
us,beards fork,Beards Fork,WV,,38.0636111,-81.2275000
us,birchton,Birchton,WV,,37.9327778,-81.5416667
us,bretz,Bretz,WV,,39.5422222,-79.8008333
us,canterbury,Canterbury,WV,,37.8213889,-82.2569444
us,city view addition,City View Addition,WV,,37.8494444,-82.0022222
us,country villas,Country Villas,WV,,38.4494444,-81.9611111
us,de kalb,De Kalb,WV,,38.9425000,-80.9322222
us,dungriff,Dungriff,WV,,38.2402778,-81.7141667
us,emmons,Emmons,WV,,38.2044444,-81.7533333
us,fletcher,Fletcher,WV,,38.6536111,-81.5752778
us,gaylersville,Gaylersville,WV,,38.4050000,-82.4055556
us,green meadows addition,Green Meadows Addition,WV,,39.2641667,-81.4633333
us,hathaway,Hathaway,WV,,38.8577778,-81.0833333
us,hometown,Hometown,WV,,38.5327778,-81.8613889
us,jarretts ford,Jarretts Ford,WV,,38.4313889,-81.4861111
us,ketterman,Ketterman,WV,,38.8780556,-79.2544444
us,leander,Leander,WV,,38.1911111,-81.0083333
us,lone valley,Lone Valley,WV,,39.2805556,-81.1727778
us,marfork,Marfork,WV,,37.9441667,-81.5111111
us,melissa,Melissa,WV,,38.3800000,-82.3347222
us,morning star,Morning Star,WV,,38.7747222,-81.4555556
us,newfound,Newfound,WV,,37.6072222,-81.4766667
us,orndoff,Orndoff,WV,,38.5375000,-80.4244444
us,pierpont,Pierpont,WV,,37.6280556,-81.3913889
us,putney,Putney,WV,,38.2963889,-81.3730556
us,rippon,Rippon,WV,,39.2183333,-77.9055556
us,saint cloud,Saint Cloud,WV,,39.7019444,-80.4011111
us,shepherdstown,Shepherdstown,WV,,39.4300000,-77.8044444
us,spread,Spread,WV,,38.4958333,-81.0708333
us,sutton,Sutton,WV,,38.6644444,-80.7100000
us,tripp,Tripp,WV,,37.9250000,-82.4797222
us,violet,Violet,WV,,38.1569444,-80.1422222
us,westerly,Westerly,WV,,37.9922222,-81.3208333
us,wolfcreek,Wolfcreek,WV,,37.6652778,-80.6241667
us,anacker,Anacker,WI,,43.6255556,-89.4436111
us,bear creek corners,Bear Creek Corners,WI,,44.5313889,-88.7469444
us,briarton,Briarton,WI,,44.6033333,-88.4263889
us,catawba,Catawba,WI,,45.5363889,-90.5297222
us,corinth,Corinth,WI,,45.0027778,-90.1391667
us,draper,Draper,WI,,45.8863889,-90.8308333
us,esdaile,Esdaile,WI,,44.6208333,-92.4386111
us,genoa,Genoa,WI,,43.5766667,-91.2241667
us,hawkins corner,Hawkins Corner,WI,,44.5180556,-92.1652778
us,idlewood beach,Idlewood Beach,WI,,43.6013889,-87.7652778
us,kirchhayn,Kirchhayn,WI,,43.2941667,-88.0950000
us,leslie,Leslie,WI,,42.7705556,-90.3663889
us,maplewood,Maplewood,WI,,44.7475000,-87.4791667
us,mishicot,Mishicot,WI,,44.2391667,-87.6411111
us,newburg,Newburg,WI,,43.4316667,-88.0463889
us,osceola,Osceola,WI,,45.3205556,-92.7047222
us,polonia,Polonia,WI,,44.5700000,-89.4130556
us,richwood,Richwood,WI,,43.2413889,-88.7830556
us,sandstone bluff,Sandstone Bluff,WI,,43.8172222,-88.9669444
us,sparta,Sparta,WI,,43.9441667,-90.8127778
us,tennyson,Tennyson,WI,,42.6900000,-90.6850000
us,viroqua,Viroqua,WI,,43.5569444,-90.8886111
us,willow creek,Willow Creek,WI,,43.2072222,-88.1583333
us,bar nunn,Bar Nunn,WY,,42.9136111,-106.3427778
us,deerwood,Deerwood,WY,,41.2366667,-106.1311111
us,horton,Horton,WY,,44.1350000,-104.2066667
us,morrisey,Morrisey,WY,,43.5180556,-104.3830556
us,silver tip,Silver Tip,WY,,41.9147222,-104.2661111
us,wycross,Wycross,WY,,41.6805556,-104.1894444
uy,borracho,Borracho,11,,-31.9,-55.4666667
uy,ciudad de montevideo,Ciudad de Montevideo,10,,-34.8580556,-56.1708333
uy,el chuy,El Chuy,03,,-32.1666667,-54.1166667
uy,jimenez,Jim�nez,05,,-33.0,-55.7833333
uy,los ceballos,Los Ceballos,11,,-32.1,-57.4166667
uy,palmar de castillos,Palmar de Castillos,14,,-34.2666667,-53.9333333
uy,poblado del minuano,Poblado del Minuano,04,,-34.35,-57.4333333
uy,pueblo sauce,Pueblo Sauce,12,,-32.9166667,-57.7333333
uy,san eugenio,San Eugenio,01,,-30.4,-56.4666667
uy,tamandua,Tamandu�,01,,-30.4666667,-56.55
uy,yacot,Yacot,01,,-30.25,-56.85
uz,akhchi,Akhchi,06,,40.9833333,71.0333333
uz,algabas,Algabas,16,,40.7166667,68.5166667
uz,arabsaray,Arabsaray,07,,40.2,65.2
uz,aytym,Aytym,07,,42.2,63.5666667
uz,balykly,Balykly,15,,40.35,67.6
uz,begowat,Begowat,14,,40.2208333,69.2697222
uz,bobo-dogy,Bobo-Dogy,07,,40.1833333,64.9833333
uz,buvaidy,Buvaidy,03,,40.6347222,71.0886111
uz,char-khana,Char-Khana,02,,39.83,64.5963889
uz,chimkurgan,Chimkurgan,15,,40.2833333,67.7666667
uz,dakhbet,Dakhbet,10,,39.7638889,66.9125
uz,di-asia,Di-Asia,02,,39.6833333,64.4333333
uz,dzhalair,Dzhalair,07,,40.15,65.4666667
uz,dzhin,Dzhin,10,,39.7,65.9833333
uz,ferma,Ferma,00,,41.95,44.5166667
uz,gizhduvan,Gizhduvan,10,,39.4005556,67.3594444
uz,ilyash,Ilyash,03,,40.4666667,70.9166667
uz,ishkent,Ishkent,08,,38.8466667,66.9605556
uz,kairama,Kairama,08,,38.5988889,66.1508333
uz,kanykan,Kanykan,12,,38.1488889,67.9433333
uz,kara-kum,Kara-Kum,10,,40.4833333,66.15
uz,karkidon,Karkidon,06,,41.0666667,71.2
uz,kattasaydau,Kattasaydau,10,,39.9666667,66.95
uz,key-kumi,Key-Kumi,10,,40.0833333,66.55
uz,khavast,Khavast,16,,40.1994444,68.81
uz,khodzhasaat,Khodzhasaat,12,,38.2422222,67.7088889
uz,kimishkent,Kimishkent,02,,40.0166667,64.6333333
uz,kokany,Kokany,10,,39.7166667,66.75
uz,koshol'ma,Koshol'ma,08,,38.7833333,67.2833333
uz,kukumbay,Kukumbay,06,,41.1166667,71.5333333
uz,kurgan,Kurgan,10,,40.2666667,66.5333333
uz,kyrk,Kyrk,10,,39.7666667,67.0666667
uz,lenin yuly,Lenin Yuly,06,,41.2166667,71.4833333
uz,markhamat,Markhamat,01,,40.48,72.3138889
uz,misit,Misit,10,,40.05,65.6666667
uz,naganzi,Naganzi,07,,40.0333333,64.7833333
uz,nikol'skiy,Nikol'skiy,16,,40.3333333,69.0833333
uz,oltinkon,Oltinkon,03,,40.9333333,70.75
uz,parkhot,Parkhot,12,,38.7061111,67.6605556
uz,puli-khakian,Puli-Khakian,12,,38.1602778,67.3733333
uz,ravat,Ravat,01,,40.5,72.2333333
uz,saray,Saray,06,,40.9,71.4666667
uz,savot,Savot,15,,39.9811111,68.6686111
uz,shartali,Shartali,02,,40.15,64.8333333
uz,shurab,Shurab,12,,37.4008333,67.0483333
uz,ssar-char,Ssar-Char,02,,39.8,64.3833333
uz,tadzhimi,Tadzhimi,10,,40.6,66.6666667
uz,tashauz,Tashauz,03,,40.6666667,71.75
uz,teshabayguzar,Teshabayguzar,14,,41.3086111,69.4166667
uz,tungator,Tungator,10,,39.7333333,67.3333333
uz,uchquduq,Uchquduq,07,,42.1566667,63.5555556
uz,urtaowul,Urtaowul,14,,41.1866667,69.1452778
uz,varukh,Varukh,03,,40.35,70.6333333
uz,yangiaryk,Yangiaryk,05,,41.3627778,60.6075
uz,yarkishlak,Yarkishlak,01,,40.6044444,72.7322222
uz,zarafshon,Zarafshon,07,,41.5791667,64.2075
vc,francois,Francois,02,,13.2,-61.2166667
ve,agua amarilla,Agua Amarilla,02,,8.7166667,-64.8
ve,agua fria abajo,Agua Fr�a Abajo,19,,10.4544444,-63.2805556
ve,ajies,Aj�es,19,,10.45,-63.1
ve,alto castillero,Alto Castillero,02,,10.0422222,-64.4833333
ve,anacadina,Anacadi�a,01,,4.55,-65.1666667
ve,aragua,Aragua,16,,9.9705556,-63.4872222
ve,ariamito,Ariamito,11,,11.0333333,-69.0666667
ve,auyarito,Auyarito,15,,10.4522222,-66.5611111
ve,baldallero,Baldallero,03,,7.2544444,-70.66
ve,barquia,Barquia,13,,10.5727778,-69.6672222
ve,barrio nuevo,Barrio Nuevo,22,,9.9475,-69.1305556
ve,bella vista,Bella Vista,23,,10.7,-71.6333333
ve,boca de cinaruco,Boca de Cinaruco,03,,6.7005556,-67.1166667
ve,boca guaritico,Boca Guaritico,03,,7.75,-69.05
ve,borgasu,Borgasu,03,,7.95,-67.5666667
ve,bucaro,Bucaro,12,,9.7319444,-67.7497222
ve,cabeceras de barima,Cabeceras de Barima,06,,7.4666667,-60.6833333
ve,caicara,Caicara,04,,10.1,-67.3083333
ve,camachero,Camachero,05,,7.7244444,-71.0869444
ve,campo alegre,Campo Alegre,11,,11.1166667,-68.7333333
ve,cana brava,Ca�a Brava,20,,7.7688889,-72.3575
ve,cano arenoso,Ca�o Arenoso,14,,8.7644444,-71.5594444
ve,cano negro,Ca�o Negro,15,,10.2377778,-66.2919444
ve,capilla de maria,Capilla de Mar�a,02,,9.4666667,-64.3
ve,caraquita,Caraquita,16,,9.7958333,-63.8213889
ve,caritivania,Caritivania,11,,11.2666667,-69.2333333
ve,cartanejo,Cartanejo,23,,10.1,-72.3166667
ve,casigua,Casigua,23,,8.7486111,-72.5152778
ve,caujarete,Caujarete,03,,7.3833333,-69.4
ve,cerro atravesado,Cerro Atravesado,11,,11.7269444,-70.0811111
ve,chaco grande,Chaco Grande,19,,10.2472222,-63.9722222
ve,cherespay,Cherespay,02,,9.1666667,-63.7833333
ve,chorreron,Chorrer�n,08,,9.7483333,-68.9027778
ve,clarines,Clarines,02,,9.9333333,-65.1666667
ve,colon,Col�n,14,,9.1077778,-70.9622222
ve,copey,Copey,11,,10.8166667,-70.95
ve,corozalitos,Corozalitos,11,,11.1333333,-70.2166667
ve,country club,Country Club,15,,10.5027778,-66.8638889
ve,cuesta abajo,Cuesta Abajo,19,,10.1622222,-63.8433333
ve,cumbre fria,Cumbre Fria,19,,10.6916667,-62.7577778
ve,curva de billo,Curva de Billo,02,,9.41,-64.4702778
ve,draguito,Draguito,05,,8.16,-69.2466667
ve,el algarrobo,El Algarrobo,05,,8.05,-69.6
ve,el arepal,El Arepal,04,,10.2455556,-67.2622222
ve,el batey,El Batey,14,,9.1583333,-71.1311111
ve,el buco,El Buco,13,,10.0472222,-70.2
ve,el campamento,El Campamento,06,,7.7561111,-62.5122222
ve,el carmen,El Carmen,06,,6.2236111,-67.0944444
ve,el cedro,El Cedro,02,,9.8166667,-65.2666667
ve,el charcote,El Charcote,12,,8.2666667,-67.4
ve,el coco,El Coco,08,,9.7833333,-67.8333333
ve,el corozo,El Corozo,18,,8.8191667,-69.9419444
ve,el deleite,El Deleite,15,,10.35,-66.9166667
ve,el encaramado,El Encaramado,23,,10.7705556,-71.8694444
ve,el gamelotal,El Gamelotal,23,,10.4511111,-71.2341667
ve,el guarataro,El Guarataro,07,,10.4711111,-68.2341667
ve,el horizonte,El Horizonte,02,,8.7483333,-64.8016667
ve,el jobito,El Jobito,18,,9.6183333,-69.2372222
ve,el llanito,El Llanito,20,,7.8588889,-72.2672222
ve,el manquito,El Manquito,05,,8.1116667,-69.7641667
ve,el molino,El Molino,11,,11.095,-69.6519444
ve,el navero,El Navero,03,,8.0525,-69.2558333
ve,el palito,El Palito,02,,8.8333333,-63.45
ve,el paramito,El Paramito,20,,7.6727778,-71.9227778
ve,el penon,El Pe�on,20,,7.9108333,-71.6758333
ve,el pionio,El Pion�o,14,,9.1,-71.1127778
ve,el potrero,El Potrero,16,,10.1061111,-63.6222222
ve,el rayero,El Rayero,08,,9.5622222,-68.1172222
ve,el rio,El R�o,13,,9.6416667,-69.5905556
ve,el saman,El Saman,15,,10.21,-66.1427778
ve,el tachira,El Tachira,23,,10.6788889,-71.1144444
ve,el tinajon,El Tinaj�n,11,,10.4177778,-70.5822222
ve,el tropezon,El Tropez�n,19,,10.2916667,-63.6055556
ve,el vicio abajo,El Vicio Abajo,19,,10.5802778,-63.5802778
ve,encrucijada de la culebra,Encrucijada de la Culebra,06,,7.8666667,-62.5333333
ve,farina,Fari�a,06,,4.75,-64.55
ve,gallardero,Gallardero,18,,8.9919444,-69.4183333
ve,gorro viejo,Gorro Viejo,06,,7.705,-62.3916667
ve,guaidu,Guaid�,13,,10.7166667,-69.63
ve,guanarito,Guanarito,13,,10.5716667,-69.6838889
ve,guare,Guare,15,,10.1166667,-67.0333333
ve,guasimo,Gu�simo,02,,8.9597222,-63.5997222
ve,guayas,Guayas,15,,10.0847222,-66.0755556
ve,hacienda la italia,Hacienda La Italia,15,,10.2166667,-66.2833333
ve,hato san antonio,Hato San Antonio,23,,10.4333333,-71.4166667
ve,iboa,Iboa,22,,10.2633333,-68.8505556
ve,jaguey de matos,Jag�ey de Matos,23,,10.7,-71.3833333
ve,jovito,Jovito,03,,6.2108333,-67.4502778
ve,kilometro 22,Kilometro 22,23,,10.4525,-71.2969444
ve,la aduana,La Aduana,08,,9.1333333,-68.1666667
ve,la atascosa,La Atascosa,06,,7.5894444,-62.5988889
ve,la boca,La Boca,20,,7.8266667,-72.2472222
ve,la california,La California,11,,12.0902778,-70.1791667
ve,la carmonera,La Carmonera,03,,7.8833333,-69.0833333
ve,la chapa,La Chapa,21,,9.3833333,-70.4833333
ve,la concepcion,La Concepci�n,21,,9.4166667,-70.4833333
ve,la cruz negra,La Cruz Negra,21,,9.5583333,-70.7955556
ve,la democracia,La Democracia,15,,10.0116667,-66.6922222
ve,la esperanza,La Esperanza,22,,10.4811111,-68.4652778
ve,la fortuna,La Fortuna,03,,7.6333333,-68.2166667
ve,la granja,La Granja,20,,7.65,-72.3666667
ve,laguna del socorro,Laguna del Socorro,20,,8.0738889,-71.7811111
ve,la horqueta,La Horqueta,04,,10.0877778,-67.4811111
ve,la juandiera,La Juandiera,12,,9.8711111,-67.7777778
ve,la llegia,La Llegia,20,,7.55,-72.45
ve,la managua,La Managua,23,,10.3333333,-71.3666667
ve,lamedero,Lamedero,08,,9.0,-68.45
ve,la montanita,La Monta�ita,11,,10.7427778,-69.4830556
ve,la oripopa,La Oripopa,02,,8.0077778,-65.0388889
ve,la paragua,La Paragua,06,,6.8333333,-63.3333333
ve,la perla,La Perla,08,,9.6355556,-68.23
ve,la plazuela,La Plazuela,13,,10.2083333,-69.3111111
ve,la quesera,La Quesera,18,,9.0655556,-69.4122222
ve,la rinconada,La Rinconada,19,,10.2583333,-63.9388889
ve,las adjuntas,Las Adjuntas,14,,8.1305556,-71.5672222
ve,las busacas,Las Busacas,12,,9.3583333,-65.4477778
ve,las cocuicitas,Las Cocuicitas,02,,9.8333333,-65.65
ve,las delicias,Las Delicias,14,,9.1072222,-71.08
ve,las guacamayas,Las Guacamayas,12,,9.3666667,-66.0972222
ve,las lajas,Las Lajas,12,,8.85,-67.65
ve,las maticas,Las Maticas,02,,8.2666667,-64.8833333
ve,las niguas,Las Niguas,13,,10.23,-70.3611111
ve,las penas,Las Pe�as,12,,8.7622222,-65.7511111
ve,las queseras,Las Queseras,07,,9.8711111,-67.9361111
ve,las tres palos,Las Tres Palos,04,,10.1722222,-67.2333333
ve,las villaroel,Las Villaroel,17,,10.9877778,-63.9777778
ve,la trinchera,La Trinchera,11,,11.3666667,-69.1333333
ve,la vega,La Vega,12,,9.255,-65.9772222
ve,la vitera,La Vitera,12,,9.3016667,-65.665
ve,limoncito,Limoncito,12,,9.15,-65.4833333
ve,loma linda,Loma Linda,12,,8.0216667,-66.9786111
ve,los angeles,Los �ngeles,14,,8.5875,-71.2155556
ve,los bejuqueros,Los Bejuqueros,02,,10.0766667,-64.2944444
ve,los canos,Los Ca�os,20,,7.7311111,-71.9583333
ve,los chiguires,Los Chig�ires,12,,8.9961111,-66.5513889
ve,los cuevones,Los Cuevones,13,,10.1072222,-70.105
ve,los guires,Los G�ires,09,,9.2497222,-61.8891667
ve,los lirios,Los Lirios,11,,11.2,-68.6833333
ve,los mollejones,Los Mollejones,20,,7.65,-71.65
ve,los pasitos,Los Pasitos,05,,8.4666667,-70.55
ve,los pozotes,Los Pozotes,06,,7.1508333,-66.8269444
ve,los tanquecitos,Los Tanquecitos,15,,10.3711111,-66.4566667
ve,luisico,Luisico,03,,7.4166667,-67.2833333
ve,macuruco,Macuruco,01,,3.9425,-67.0047222
ve,mamonal,Mamonal,05,,8.0280556,-67.8352778
ve,manogo,Ma�ogo,07,,10.2375,-67.9897222
ve,mara de limon,Mara de Lim�n,14,,8.5183333,-71.6477778
ve,masaguare,Masaguare,04,,9.4363889,-66.8705556
ve,mata de name,Mata de �ame,03,,7.45,-67.9666667
ve,mataruca,Mataruca,11,,11.4622222,-69.5330556
ve,mejo,Mejo,12,,8.6616667,-66.4713889
ve,mesa de san pedro,Mesa de San Pedro,21,,9.2858333,-70.7172222
ve,mirimire,Mirimire,11,,11.1666667,-68.7166667
ve,montana de los indios,Monta�a de Los Indios,11,,11.4466667,-69.3183333
ve,morguito,Morguito,08,,9.35,-67.9833333
ve,mosquitero,Mosquitero,12,,9.8833333,-66.3333333
ve,munoz,Mu�oz,13,,10.275,-70.2505556
ve,nueva ley,Nueva Ley,23,,9.905,-72.425
ve,ojo de agua,Ojo de Agua,22,,10.4097222,-68.8525
ve,pachaquito,Pachaquito,02,,9.9833333,-65.1
ve,palmar afuera,Palmar Afuera,11,,11.2541667,-69.8980556
ve,palo de agua,Palo de Agua,08,,9.0294444,-68.225
ve,pantin,Pantin,04,,10.35,-67.4333333
ve,parate ahi,Parate Ahi,12,,7.6716667,-66.2972222
ve,paso falcon,Paso Falc�n,12,,8.1283333,-67.5961111
ve,pavas,Pavas,16,,9.6713889,-63.0336111
ve,penas negras,Pe�as Negras,19,,10.2788889,-63.8416667
ve,picure,Picure,26,,10.5777778,-67.0916667
ve,pinal de currucay,Pi�al de Currucay,16,,9.4188889,-63.8161111
ve,playa blanca,Playa Blanca,06,,8.3333333,-62.6833333
ve,porvenir,Porvenir,23,,8.7166667,-72.3166667
ve,prision,Prisi�n,06,,6.9166667,-64.9
ve,puerta de coroba,Puerta de Coroba,06,,7.3369444,-66.3430556
ve,puerto miranda,Puerto Miranda,23,,10.7805556,-71.5594444
ve,punta gorda abajo,Punta Gorda Abajo,16,,9.6833333,-63.75
ve,quebrada honda,Quebrada Honda,08,,9.6666667,-68.7
ve,quiriquire,Quiriquire,22,,10.1119444,-68.4511111
ve,rancho verde,Rancho Verde,11,,10.6666667,-70.6
ve,rincon de roble,Rinc�n de Roble,11,,10.9166667,-70.6833333
ve,rio pauji,R�o Pauj�,21,,9.7166667,-70.7666667
ve,ruman,Rum�n,06,,5.4,-61.8166667
ve,sabaneta,Sabaneta,03,,7.6,-68.5666667
ve,samanito,Samanito,04,,9.4166667,-66.7666667
ve,san bernardino,San Bernardino,15,,10.2661111,-66.5075
ve,san francisco de guayo,San Francisco de Guayo,09,,9.0205556,-60.8902778
ve,san jorge,San Jorge,18,,9.1016667,-69.4005556
ve,san juan de vale,San Juan de Vale,23,,10.7166667,-71.4333333
ve,san miguel,San Miguel,04,,10.4166667,-67.8666667
ve,san rafael de onoto,San Rafael de Onoto,18,,9.6816667,-68.9713889
ve,santa barbara,Santa B�rbara,12,,7.9308333,-67.1638889
ve,santa gertrudis,Santa Gertrudis,05,,8.6413889,-70.7313889
ve,santa rita,Santa Rita,01,,2.2252778,-67.1933333
ve,santo domingo,Santo Domingo,19,,10.5294444,-63.3466667
ve,siapa,Siapa,01,,2.1166667,-66.4833333
ve,solorzano,Sol�rzano,15,,10.2438889,-66.3636111
ve,tacariguita,Tacariguita,22,,10.125,-69.1916667
ve,taracha,Taracha,08,,9.9,-68.4
ve,tierra amarilla,Tierra Amarilla,19,,10.1722222,-63.8805556
ve,tolete,Tolete,19,,10.7111111,-62.3705556
ve,tres bocas,Tres Bocas,23,,8.6205556,-72.6488889
ve,tumaquito,Tumaquito,13,,10.2838889,-69.0644444
ve,uraca,Uraca,04,,10.4313889,-67.5958333
ve,uriranterina,Uriranteri�a,06,,4.3166667,-63.8166667
ve,valle,Valle,06,,6.2666667,-61.65
ve,viberagua,Viberagua,11,,12.0166667,-69.9166667
ve,vuelta de culebra,Vuelta de Culebra,19,,10.325,-63.9588889
ve,yucucual,Yucucual,16,,10.1741667,-63.4116667
vi,kingstown,Kingstown,00,,18.4166667,-64.5833333
vn,an co,An Co,35,,20.6,106.583333
vn,an kahe,An Kahe,49,,13.95,108.65
vn,an nhon,An Nhon,03,,9.886111,106.588611
vn,an thinh,An Thinh,51,,21.182051,105.375323
vn,ap an khuong,Ap An Khuong,03,,9.983333,106.483333
vn,ap bac lan,Ap Bac Lan,20,,10.8,106.55
vn,ap binh-an xuan,Ap Binh-An Xuan,29,,15.4,108.366667
vn,ap binh thoi,Ap Binh Thoi,03,,10.2,106.683333
vn,ap cao xa,Ap Cao Xa,12,,20.95,106.266667
vn,ap dangia,Ap Dangia,23,,12.016667,108.433333
vn,ap dong xoai,Ap Dong Xoai,76,,11.533333,106.916667
vn,ap hien an,Ap Hien An,04,,16.5,107.383333
vn,ap hung le,Ap Hung Le,37,,10.316667,106.1
vn,ap lai khe,Ap Lai Khe,31,,11.2,106.616667
vn,ap long khanh,Ap Long Khanh,40,,10.866667,106.916667
vn,ap muoi,Ap Muoi,06,,9.983333,106.183333
vn,ap my xuan,Ap My Xuan,37,,10.4,106.4
vn,ap nhut,Ap Nhut,40,,10.95,106.8
vn,ap phu le,Ap Phu Le,65,,9.913611,105.865
vn,ap phuong ninh,Ap Phuong Ninh,48,,9.705278,105.712222
vn,ap so bau no,Ap So Bau No,31,,11.2,106.433333
vn,ap tan hiep hai,Ap Tan Hiep Hai,73,,9.010833,105.4175
vn,ap ta ten,Ap Ta Ten,65,,9.461667,105.734722
vn,ap thanh thoi,Ap Thanh Thoi,03,,9.990556,106.529444
vn,ap tich phu,Ap Tich Phu,06,,9.9,106
vn,ap tu,Ap Tu,06,,10.166667,106.15
vn,ap vinh thoi,Ap Vinh Thoi,01,,10.45,105.266667
vn,ba ai,Ba Ai,25,,9.533333,105.4
vn,bac-lien,Bac-Lien,73,,9.285,105.724444
vn,bai bo18n,B�i Bo18n,21,,10.3,104.083333
vn,banai,Banai,29,,15.933333,107.683333
vn,ban bo,B�n B�,17,,22.455269,105.298675
vn,ban cam,Ban Cam,26,,19.166667,104.816667
vn,ban chiang,Ban Chiang,19,,22.633333,103.8
vn,ban co luong,Ban Co Luong,32,,21.466667,104.083333
vn,ban diet,Ban Diet,17,,22.161674,105.425987
vn,ban fan hom,Ban Fan Hom,19,,21.883333,103.733333
vn,bang mu,Bang Mu,17,,22.572334,105.494267
vn,ban heo,Ban Heo,32,,21.133333,104.133333
vn,ban houei hay,Ban Houei Hay,22,,21.266667,103.25
vn,ban huoi moi,Ban Huoi Moi,32,,21.45,103.833333
vn,ban kha,Ban Kha,19,,21.95,103.783333
vn,ban kla,Ban Kla,07,,12.566667,107.983333
vn,ban lang linh,Ban Lang Linh,32,,21.016667,104.15
vn,ban long mon,Ban Long Mon,32,,21.4,104.033333
vn,ban mao,Ban Mao,32,,21.483333,103.6
vn,ban mon,Ban Mon,26,,18.916667,104.966667
vn,ban na khe,Ban Na Khe,32,,21.316667,103.766667
vn,ban nam nguyon trai,Ban Nam Nguyon Trai,22,,22.2,103.316667
vn,ban n'dout dienkrac,Ban N'Dout Dienkrac,07,,12.183333,108.216667
vn,ban nuay,B�n Nu�y,17,,22.357958,105.318458
vn,ban pa tung,Ban Pa Tung,22,,21.35,103.233333
vn,ban pho,Ban Pho,32,,21.1,104.283333
vn,ban puen,Ban Puen,32,,21.216667,103.95
vn,ban se na,Ban Se Na,22,,22.516667,102.466667
vn,ban suoi den,Ban Suoi Den,19,,21.116667,104.783333
vn,ban tam,Ban Tam,19,,22.7,103.716667
vn,ban tham kh,Ban Tham Kh,26,,19.266667,103.95
vn,ban tle,Ban Tl�,23,,12.266667,108.45
vn,ban tuo,Ban Tuo,02,,21.95,105.633333
vn,ban xo,Ban Xo,19,,22,103.7
vn,bao ngong,Bao Ngong,40,,10.8,107.016667
vn,bau lano,Bau Lano,26,,19.333333,105.466667
vn,ben giang,Ben Giang,29,,15.683333,107.783333
vn,biet dien,Biet Dien,07,,12.416667,108.166667
vn,binh loc,Binh Loc,40,,10.983333,107.216667
vn,binh tuong tay,Binh Tuong Tay,27,,15.183333,108.883333
vn,bo hieng,Bo Hi�ng,32,,20.9,104.95
vn,bon djerra,Bon Djerra,07,,12.383333,107.8
vn,bon r'kop,Bon R'kop,07,,12.366667,107.766667
vn,b'soul latch,B'Soul Latch,23,,11.683333,108.016667
vn,bu-jamap,Bu-Jamap,76,,12.1,107.116667
vn,bun thuong,Bun Thuong,19,,22.2,104.416667
vn,buon chur,Bu�n Chur,07,,12.85,107.966667
vn,buon ea khit,Bu�n Ea Khit,07,,12.55,108.2
vn,buon karang co,Bu�n Karang Co,23,,11.716667,108.516667
